index,game_id,date,team,team_id,opp,result,pts,opp_pts,pt_diff,ortg,win,player_id,player_name,nickname,team_id,team_abbreviation,age,zone,fgm,fga,fg%
38,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630233,Nathan Knight,Nathan,1610612737,ATL,23,Backcourt,0,0,0
39,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630233,Nathan Knight,Nathan,1610612737,ATL,23,Corner 3,1,1,1
40,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,Restricted Area,9,10,0.9
41,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,In The Paint (Non-RA),1,3,0.333
42,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,Mid-Range,0,0,0
43,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,Left Corner 3,0,0,0
44,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,Right Corner 3,0,0,0
45,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,Above the Break 3,0,0,0
46,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,Backcourt,0,0,0
47,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,20,Corner 3,0,0,0
